ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED ()
871,1855.25,38,23.137255,47.450981,86,0,-3.90625,50,26.274509,56.470589,24.313726,40,23.137255,15.38,102,4.313725,46,22,581.599976,439.299988,13.652,99.215683,0,8822,0,255
871,1855.25,38,23.137255,47.450981,86,0,-3.90625,50,26.274509,57.64706,25.882353,41.960785,23.921568,14.22,102,5.098039,46,22,582.299988,440.200012,13.71,99.215683,0,8822,0,255
871,1855.25,38,23.137255,53.333332,86,-0.78125,-3.90625,50,26.274509,57.64706,25.882353,41.960785,23.921568,15.16,102,5.098039,46,22,582.299988,440.200012,13.71,99.215683,0,8822,0,255
873,2010,40,23.921568,53.333332,86,-0.78125,-3.90625,55,26.274509,57.64706,25.882353,41.960785,23.921568,15.76,102,5.098039,45,21,582.299988,440.200012,13.71,99.215683,0,8822,0,255
873,2010,40,23.921568,53.333332,86,-0.78125,-3.90625,55,30.196079,57.64706,25.882353,41.960785,23.921568,15.89,102,5.098039,45,21,584.400024,441.899994,13.71,98.431374,0,8822,0,255
873,2010,40,23.921568,53.333332,86,-0.78125,-3.90625,55,30.196079,56.470589,24.705883,40.784313,23.137255,15.31,102,4.313725,45,21,584.400024,441.899994,13.71,98.431374,0,8822,0,255
873,2159.25,44,22.352942,41.176472,86,1.5625,-3.90625,41,30.196079,56.470589,24.705883,40.784313,23.137255,15.67,102,4.313725,45,27,584.400024,441.899994,13.71,98.431374,0,8822,0,255
875,2159.25,44,22.352942,41.176472,86,1.5625,-3.90625,41,24.313726,56.470589,24.705883,40.784313,23.137255,15.58,102,4.313725,45,27,584.400024,441.899994,13.71,72.15686,0,8822,0,255
875,2159.25,44,22.352942,41.176472,86,1.5625,-3.90625,41,24.313726,52.156864,18.431372,33.333332,18.431372,15.87,102,1.176471,45,27,585.5,442.799988,13.73,72.15686,0,8822,0,255
875,2159.25,44,22.352942,41.176472,86,1.5625,-3.90625,41,24.313726,52.156864,18.431372,33.333332,18.431372,14.97,102,1.176471,45,27,585.5,442.799988,13.73,72.15686,0,8822,0,255
875,1837.5,44,18.039215,17.647058,87,-0.78125,0,19,24.313726,52.156864,18.431372,33.333332,18.431372,14.37,102,1.176471,45,8,585.5,442.799988,13.73,72.15686,0,8822,0,255
877,1837.5,44,18.039215,17.647058,87,-0.78125,0,19,29.411764,52.156864,18.431372,33.333332,18.431372,15.12,102,1.176471,45,8,585.5,442.799988,13.73,0,0,8822,0,255
877,1837.5,44,18.039215,17.647058,87,-0.78125,0,19,29.411764,48.235294,16.078432,31.764706,16.470589,15.71,102,0,45,8,586.700012,444.100006,13.71,0,0,8822,0,255
877,1837.5,44,18.039215,23.529411,86,-0.78125,0,19,29.411764,48.235294,16.078432,31.764706,16.470589,14.37,102,0,45,8,586.700012,444.100006,13.71,0,0,8822,0,255
879,718.75,43,16.470589,23.529411,86,-0.78125,0,27,29.411764,48.235294,16.078432,31.764706,16.470589,14.29,102,0,46,0,586.700012,444.100006,13.71,0,0,8822,0,255
879,718.75,43,16.470589,23.529411,86,-0.78125,0,27,34.117645,48.235294,16.078432,31.764706,16.470589,15.9,102,0,46,0,586.599976,444.600006,13.652,18.431372,0,8822,0,255
879,718.75,43,16.470589,23.529411,86,-0.78125,0,27,34.117645,47.843136,16.078432,31.764706,16.470589,15.02,102,0,46,0,586.599976,444.600006,13.652,18.431372,0,8822,0,255
879,778.75,42,16.470589,25.490196,87,-0.78125,3.90625,28,34.117645,47.843136,16.078432,31.764706,16.470589,14.26,102,0,46,0,586.599976,444.600006,13.652,18.431372,0,8822,0,255
880,778.75,42,16.470589,25.490196,87,-0.78125,3.90625,28,32.941177,47.843136,16.078432,31.764706,16.470589,14.97,102,0,46,0,586.599976,444.600006,13.652,18.431372,0,8822,0,255
880,778.75,42,16.470589,25.490196,87,-0.78125,3.90625,28,32.941177,47.843136,16.078432,31.764706,18.82353,14.91,102,0,46,0,585.5,444.600006,13.652,18.431372,0,8822,0,255
880,778.75,42,16.470589,25.490196,87,-0.78125,3.90625,28,32.941177,47.843136,16.078432,31.764706,18.82353,15.84,102,0,46,0,585.5,444.600006,13.652,18.431372,0,8822,0,255
880,884.25,40,18.82353,38.823528,87,-0.78125,0,41,32.941177,47.843136,16.078432,31.764706,18.82353,15.61,102,0,46,0,585.5,444.600006,13.652,18.431372,0,8822,0,255
882,884.25,40,18.82353,38.823528,87,-0.78125,0,41,29.019608,47.843136,16.078432,31.764706,18.82353,14.44,102,0,46,0,585.5,444.600006,13.652,33.333332,0,8822,0,255
882,884.25,40,18.82353,38.823528,87,-0.78125,0,41,29.019608,50.980392,16.078432,31.764706,18.82353,15.25,102,0,46,0,584.799988,444.399994,13.593,33.333332,0,8822,0,255
882,884.25,40,18.82353,35.686275,87,-0.78125,1.5625,41,29.019608,50.980392,16.078432,31.764706,18.82353,15.46,102,0,46,0,584.799988,444.399994,13.593,33.333332,0,8822,0,255
884,945.25,37,18.82353,35.686275,87,-0.78125,1.5625,37,29.019608,50.980392,16.078432,31.764706,18.82353,14.91,102,0,46,0,584.799988,444.399994,13.593,33.333332,0,8822,0,255
884,945.25,37,18.82353,35.686275,87,-0.78125,1.5625,37,32.941177,50.980392,16.078432,31.764706,18.82353,14.19,102,0,46,0,583,443.799988,13.613,32.549019,0,8822,0,255
884,945.25,37,18.82353,35.686275,87,-0.78125,1.5625,37,32.941177,50.980392,16.078432,31.764706,18.82353,14.05,102,0,46,0,583,443.799988,13.613,32.549019,0,8822,0,255
884,964,35,18.82353,35.294117,87,-0.78125,1.5625,37,32.941177,50.980392,16.078432,31.764706,18.82353,15.22,102,0,46,0,583,443.799988,13.613,32.549019,0,8822,0,255
886,964,35,18.82353,35.294117,87,-0.78125,1.5625,37,32.941177,50.980392,16.078432,31.764706,18.82353,15.92,102,0,46,0,583,443.799988,13.613,32.549019,0,8822,0,255
886,964,35,18.82353,35.294117,87,-0.78125,1.5625,37,32.941177,58.823528,26.666666,42.745098,18.82353,14.91,102,5.490196,46,0,581,442.799988,13.593,32.549019,0,8822,0,255
886,964,35,18.82353,35.294117,87,-0.78125,1.5625,37,32.941177,58.823528,26.666666,42.745098,25.882353,14.66,102,5.490196,46,0,581,442.799988,13.593,32.549019,0,8822,0,255
886,1671,33,25.490196,76.07843,88,-5.46875,0.78125,77,32.941177,58.823528,26.666666,42.745098,25.882353,14.58,102,5.490196,46,13,581,442.799988,13.593,32.549019,0,8822,0,255
888,1671,33,25.490196,76.07843,88,-5.46875,0.78125,77,32.941177,58.823528,26.666666,42.745098,25.882353,14.1,102,5.490196,46,13,581,442.799988,13.593,67.84314,0,8822,0,255
888,1671,33,25.490196,76.07843,88,-5.46875,0.78125,77,32.941177,50.980392,16.078432,31.764706,18.82353,14.48,102,0,46,13,580.599976,442.600006,13.632,67.84314,0,8822,0,255
888,1671,33,25.490196,22.352942,88,-0.78125,5.46875,77,32.941177,50.980392,16.078432,31.764706,18.82353,15.43,102,0,46,13,580.599976,442.600006,13.632,67.84314,0,8822,0,255
890,1561.5,34,20,22.352942,88,-0.78125,5.46875,24,32.941177,50.980392,16.078432,31.764706,18.82353,14.96,102,0,45,8,580.599976,442.600006,13.632,67.84314,0,8822,0,255
890,1561.5,34,20,22.352942,88,-0.78125,5.46875,24,27.843138,50.980392,16.078432,31.764706,18.82353,14.42,102,0,45,8,580.099976,442.299988,13.632,38.039215,0,8822,0,255
890,1561.5,34,20,22.352942,88,-0.78125,5.46875,24,27.843138,53.333332,20.784313,36.862743,20.392157,15.53,102,1.960784,45,8,580.099976,442.299988,13.632,38.039215,0,8822,0,255
890,1463.25,31,18.82353,34.509804,88,2.34375,-2.34375,30,27.843138,53.333332,20.784313,36.862743,20.392157,15.13,102,1.960784,45,22,580.099976,442.299988,13.632,38.039215,0,8822,0,255
891,1463.25,31,18.82353,34.509804,88,2.34375,-2.34375,30,27.843138,53.333332,20.784313,36.862743,20.392157,15.47,102,1.960784,45,22,580.099976,442.299988,13.632,25.490196,0,8822,0,255
891,1463.25,31,18.82353,34.509804,88,2.34375,-2.34375,30,31.764706,50.980392,16.078432,31.764706,20.392157,15.79,102,0,45,22,579.099976,441.600006,13.632,25.490196,0,8822,0,255
891,1463.25,31,18.82353,34.509804,88,2.34375,-2.34375,30,31.764706,50.980392,16.078432,31.764706,18.82353,14.14,102,0,45,22,579.099976,441.600006,13.632,25.490196,0,8822,0,255
891,1280.25,29,20.392157,34.901962,88,1.5625,3.125,41,31.764706,50.980392,16.078432,31.764706,18.82353,14.77,102,0,46,5,579.099976,441.600006,13.632,25.490196,0,8822,0,255
893,1280.25,29,20.392157,34.901962,88,1.5625,3.125,41,32.941177,50.980392,16.078432,31.764706,18.82353,14.1,102,0,46,5,579.099976,441.600006,13.632,43.529411,0,8822,0,255
893,1280.25,29,20.392157,34.901962,88,1.5625,3.125,41,32.941177,48.235294,16.078432,31.764706,16.862745,15.44,102,0,46,5,577.700012,440.600006,13.691,43.529411,0,8822,0,255
893,1280.25,29,20.392157,18.431372,87,-0.78125,0,41,32.941177,48.235294,16.078432,31.764706,16.862745,15.67,102,0,46,5,577.700012,440.600006,13.691,43.529411,0,8822,0,255
895,1190.5,26,16.862745,18.431372,87,-0.78125,0,20,32.941177,48.235294,16.078432,31.764706,16.862745,14.21,102,0,46,3,577.700012,440.600006,13.691,43.529411,0,8822,0,255
895,1190.5,26,16.862745,18.431372,87,-0.78125,0,20,32.941177,48.235294,16.078432,31.764706,16.862745,15.77,102,0,46,3,575.099976,439.200012,13.691,0,0,8822,0,255
895,1190.5,26,16.862745,18.431372,87,-0.78125,0,20,32.941177,55.294117,25.882353,41.568626,22.745098,14.11,102,3.137255,46,3,575.099976,439.200012,13.671,0,0,8822,0,255
895,1101.5,23,16.862745,60.784313,87,-2.34375,6.25,61,32.941177,55.294117,25.882353,41.568626,22.745098,15.31,102,3.137255,46,9,575.099976,439.200012,13.671,0,0,8822,0,255
897,1101.5,23,21.960785,60.784313,87,-2.34375,6.25,61,32.941177,55.294117,25.882353,41.568626,22.745098,14.21,102,3.137255,46,9,575.099976,439.200012,13.671,56.862743,0,8822,0,255
897,1101.5,23,21.960785,60.784313,87,-2.34375,6.25,61,31.764706,54.509804,24.705883,41.568626,22.745098,14.94,102,4.313725,46,9,573.799988,438.600006,13.671,56.862743,0,8822,0,255
897,1101.5,23,21.960785,60.784313,87,-2.34375,6.25,61,31.764706,54.509804,24.705883,40.784313,21.568628,14.13,102,4.313725,46,9,573.799988,438.600006,13.671,56.862743,0,8823,0,255
897,1251.5,25,22.352942,57.254902,87,-1.5625,-3.125,59,31.764706,54.509804,24.705883,40.784313,21.568628,15.54,102,4.313725,46,14,573.799988,438.600006,13.671,56.862743,0,8823,0,255
899,1251.5,25,22.352942,57.254902,87,-1.5625,-3.125,59,27.843138,54.509804,24.705883,40.784313,21.568628,14.92,102,4.313725,46,14,573.799988,438.600006,13.671,61.568626,0,8823,0,255
899,1251.5,25,22.352942,57.254902,87,-1.5625,-3.125,59,27.843138,52.941177,23.137255,39.215687,20.392157,15.39,102,2.745098,46,14,572,437.600006,13.691,61.568626,0,8823,0,255
899,1251.5,25,22.352942,50.588234,87,-1.5625,3.90625,59,27.843138,52.941177,23.137255,39.215687,20.392157,15.75,102,2.745098,46,14,572,437.600006,13.691,61.568626,0,8823,0,255
900,1360,27,22.745098,50.588234,87,-0.78125,3.90625,57,27.843138,52.941177,23.137255,39.215687,20.392157,14.07,102,2.745098,45,17,572,437.600006,13.691,61.568626,0,8823,0,255
900,1360,27,22.745098,50.588234,87,-0.78125,3.90625,57,30.196079,52.941177,23.137255,39.215687,20.392157,14.08,102,2.745098,45,17,571,436.899994,13.691,65.490196,0,8823,0,255
900,1360,27,22.745098,50.588234,87,-0.78125,3.90625,57,30.196079,56.07843,25.490196,41.568626,22.745098,15.47,102,5.098039,45,17,571,436.899994,13.73,65.490196,0,8823,0,255
900,1500,29,22.745098,55.294117,87,-0.78125,-2.34375,57,30.196079,56.07843,25.490196,41.568626,22.745098,15.87,102,5.098039,45,18,571,436.899994,13.73,65.490196,0,8823,0,255
902,1500,29,22.745098,55.294117,87,-0.78125,-2.34375,57,30.196079,56.07843,25.490196,41.568626,22.745098,15.06,102,5.098039,45,18,571,436.899994,13.73,65.490196,0,8823,0,255
902,1500,29,22.745098,55.294117,87,-0.78125,-2.34375,57,30.196079,58.039215,25.490196,41.568626,22.745098,14.63,102,6.666667,45,18,571.200012,436.700012,13.73,74.509804,0,8823,0,255
902,1500,29,22.745098,55.294117,87,-0.78125,-2.34375,57,30.196079,58.039215,25.490196,41.568626,24.313726,14.85,102,6.666667,45,18,571.200012,436.700012,13.73,74.509804,0,8823,0,255
902,1652.25,33,24.313726,61.568626,87,-2.34375,2.34375,61,30.196079,58.039215,25.490196,41.568626,24.313726,15.57,102,6.666667,45,18,571.200012,436.700012,13.73,74.509804,0,8823,0,255
904,1652.25,33,24.313726,61.568626,87,-2.34375,2.34375,61,30.196079,58.039215,25.490196,41.568626,24.313726,15.2,102,6.666667,45,18,571.200012,436.700012,13.73,100,0,8823,0,255
904,1652.25,33,24.313726,61.568626,87,-2.34375,2.34375,61,30.196079,57.254902,25.09804,41.176472,23.921568,15.09,102,6.666667,45,18,571.799988,437,13.613,100,0,8823,0,255
904,1652.25,33,24.313726,54.117645,87,-2.34375,2.34375,61,30.196079,57.254902,25.09804,41.176472,23.921568,14.02,102,6.666667,45,18,571.799988,437,13.613,100,0,8823,0,255
906,1827.25,37,23.137255,54.117645,87,-0.78125,-2.34375,54,30.196079,57.254902,25.09804,41.176472,23.921568,14.75,102,6.666667,45,21,571.799988,437,13.613,100,0,8823,0,255
906,1827.25,37,23.137255,54.117645,87,-0.78125,-2.34375,54,29.411764,57.254902,25.09804,41.176472,23.921568,15.39,102,6.666667,45,21,574.099976,438.100006,13.613,97.254906,0,8823,0,255
906,1827.25,37,23.137255,54.117645,87,-0.78125,-2.34375,54,29.411764,55.294117,21.568628,36.470589,19.215687,14.58,102,5.490196,45,21,574.099976,438.100006,13.613,97.254906,0,8823,0,255
906,1841.25,40,23.137255,19.607843,87,-0.78125,0.78125,21,29.411764,55.294117,21.568628,36.470589,19.215687,15.06,102,5.490196,45,6,574.099976,438.100006,13.613,97.254906,0,8823,0,255
908,1841.25,40,20.392157,19.607843,87,-0.78125,0.78125,21,29.411764,55.294117,21.568628,36.470589,19.215687,15.71,102,5.490196,44,6,574.099976,438.100006,13.613,97.254906,0,8823,0,255
908,1841.25,40,20.392157,19.607843,87,-0.78125,0.78125,21,28.627451,54.117645,21.568628,36.470589,19.215687,15.13,102,2.352941,44,6,575.599976,438.899994,13.613,67.058823,0,8823,0,255
908,1841.25,40,20.392157,19.607843,87,-0.78125,0.78125,21,28.627451,54.117645,21.960785,38.039215,21.17647,15.43,102,2.352941,44,6,575.599976,438.899994,13.613,67.058823,0,8823,0,255
908,1772.5,38,21.568628,34.509804,87,2.34375,3.90625,36,28.627451,54.117645,21.960785,38.039215,21.17647,14.31,102,2.352941,45,26,575.599976,438.899994,13.613,67.058823,0,8823,0,255
909,1772.5,38,21.568628,34.509804,87,2.34375,3.90625,36,30.980392,54.117645,21.960785,38.039215,21.17647,15.17,102,2.352941,45,26,575.599976,438.899994,13.613,75.686272,0,8823,0,255
909,1772.5,38,21.568628,34.509804,87,2.34375,3.90625,36,30.980392,53.333332,21.568628,37.254902,20.784313,14.76,102,1.960784,45,26,576.599976,439.5,13.632,75.686272,0,8823,0,255
909,1772.5,38,21.568628,22.745098,86,2.34375,3.90625,36,30.980392,53.333332,21.568628,37.254902,20.784313,15.05,102,1.960784,45,26,576.599976,439.5,13.632,75.686272,0,8823,0,255
911,1721.75,37,18.431372,22.745098,86,-0.78125,3.125,22,30.980392,53.333332,21.568628,37.254902,20.784313,14.48,102,1.960784,45,10,576.599976,439.5,13.632,75.686272,0,8823,0,255
911,1721.75,37,18.431372,22.745098,86,-0.78125,3.125,22,27.058823,53.333332,21.568628,37.254902,20.784313,15.74,102,1.960784,45,10,576.700012,439.600006,13.632,40.392159,0,8823,0,255
911,1721.75,37,18.431372,22.745098,86,-0.78125,3.125,22,27.058823,51.372547,19.215687,35.294117,19.607843,15.58,102,0,45,10,576.700012,439.600006,13.632,40.392159,0,8823,0,255
911,1602.25,35,18.431372,24.313726,86,-0.78125,0,24,27.058823,51.372547,19.215687,35.294117,19.607843,14.79,102,0,45,21,576.700012,439.600006,13.632,40.392159,0,8823,0,255
913,1602.25,35,18.82353,24.313726,86,-0.78125,0,24,27.058823,51.372547,19.215687,35.294117,19.607843,14.77,102,0,45,21,576.700012,439.600006,13.632,40.392159,0,8823,0,255
913,1602.25,35,18.82353,24.313726,86,-0.78125,0,24,29.411764,49.411766,19.215687,35.294117,19.607843,15.96,102,0,45,21,576.5,439.399994,13.691,0,0,8823,0,255
913,1602.25,35,18.82353,24.313726,86,-0.78125,0,24,29.411764,49.411766,16.078432,31.764706,17.254902,15.22,102,0,45,21,576.5,439.399994,13.691,0,0,8823,0,255
913,1482,33,17.254902,18.431372,86,-0.78125,0,20,29.411764,49.411766,16.078432,31.764706,17.254902,15.86,102,0,45,7,576.5,439.399994,13.691,0,0,8823,0,255
915,1482,33,17.254902,18.431372,86,-0.78125,0,20,28.627451,49.411766,16.078432,31.764706,17.254902,15.9,102,0,45,7,576.5,439.399994,13.691,0,0,8823,0,255
915,1482,33,17.254902,18.431372,86,-0.78125,0,20,28.627451,50.196079,16.078432,31.764706,18.039215,14.4,102,0,45,7,574.299988,438.600006,13.73,0,0,8823,0,255
915,1482,33,17.254902,51.764706,86,-0.78125,0,20,28.627451,50.196079,16.078432,31.764706,18.039215,14.12,102,0,45,7,574.299988,438.600006,13.73,0,0,8823,0,255
917,1441.25,30,21.960785,51.764706,86,-0.78125,7.8125,52,28.627451,50.196079,16.078432,31.764706,18.039215,15.08,102,0,45,19,574.299988,438.600006,13.73,0,0,8823,0,255
917,1441.25,30,21.960785,51.764706,86,-0.78125,7.8125,52,30.980392,50.196079,16.078432,31.764706,18.039215,15.67,102,0,45,19,572.200012,438.600006,13.73,100,0,8823,0,255
917,1441.25,30,21.960785,51.764706,86,-0.78125,7.8125,52,30.980392,55.686275,25.09804,41.176472,22.352942,15.7,102,3.921569,45,19,572.200012,437.899994,13.71,100,0,8823,0,255
917,1663.25,32,21.960785,51.372547,86,-0.78125,-1.5625,54,30.980392,55.686275,25.09804,41.176472,22.352942,15.92,102,3.921569,45,19,572.200012,437.899994,13.71,100,0,8823,0,255
918,1663.25,32,22.745098,51.372547,86,-0.78125,-1.5625,54,30.980392,55.686275,25.09804,41.176472,22.352942,14.37,102,3.921569,45,20,572.200012,437.899994,13.71,100,0,8823,0,255
918,1663.25,32,22.745098,51.372547,86,-0.78125,-1.5625,54,28.627451,55.686275,25.09804,41.176472,22.352942,15.82,102,4.705883,45,20,571.700012,437.799988,13.71,100,0,8823,0,255
918,1663.25,32,22.745098,51.372547,86,-0.78125,-1.5625,54,28.627451,56.07843,25.490196,41.176472,23.137255,15.46,102,4.705883,45,20,571.700012,437.799988,13.71,100,0,8823,0,255
918,1916.25,38,22.352942,46.274509,86,0,3.125,46,28.627451,56.07843,25.490196,41.176472,23.137255,14.36,102,4.705883,45,23,571.700012,437.799988,13.71,100,0,8823,0,255
920,1916.25,38,22.352942,46.274509,86,0,3.125,46,27.843138,56.07843,25.490196,41.176472,23.137255,15.98,102,4.705883,45,23,571.700012,437.799988,13.71,86.666664,0,8823,0,255
920,1916.25,38,22.352942,46.274509,86,0,3.125,46,27.843138,50.196079,16.078432,31.764706,18.039215,15.64,102,0,45,23,571.799988,438,13.73,86.666664,0,8823,0,255
920,1916.25,38,22.352942,46.274509,86,0,3.125,46,27.843138,50.196079,16.078432,31.764706,18.039215,14.29,102,0,45,23,571.799988,438,13.73,86.666664,0,8823,0,255
922,1496,42,25.882353,18.039215,86,3.125,0,28,27.843138,50.196079,16.078432,31.764706,18.039215,14.81,102,0,45,8,571.799988,438,13.73,86.666664,0,8823,0,255
922,1496,42,25.882353,18.039215,86,3.125,0,28,29.411764,50.196079,16.078432,31.764706,18.039215,15.52,102,0,45,8,572,438,13.73,92.549019,0,8823,0,255
922,1496,42,25.882353,18.039215,86,3.125,0,28,29.411764,54.509804,23.529411,39.215687,21.17647,15.27,102,4.313725,45,8,572,438.200012,13.73,92.549019,0,8823,0,255
922,1622.5,42,25.882353,18.431372,86,-0.78125,-0.78125,21,29.411764,54.509804,23.529411,39.215687,21.17647,14.63,102,4.313725,45,8,572,438.200012,13.73,92.549019,0,8823,0,255
924,1622.5,44,18.82353,18.431372,86,-0.78125,-0.78125,21,29.411764,54.509804,23.529411,39.215687,21.17647,16,102,4.313725,44,6,572,438.200012,13.73,92.549019,0,8823,0,255
924,1622.5,44,18.82353,18.431372,86,-0.78125,-0.78125,21,30.980392,54.509804,23.529411,39.215687,21.17647,14.97,102,1.176471,44,6,572,438.299988,13.613,39.215687,0,8823,0,255
924,1622.5,44,18.82353,18.431372,86,-0.78125,-0.78125,21,30.980392,52.549019,20,36.07843,20,14.86,102,1.176471,44,6,572,438.299988,13.613,39.215687,0,8823,0,255
924,1600.75,44,20,29.019608,87,3.125,3.125,30,30.980392,52.549019,20,36.07843,20,14.42,102,1.176471,45,27,572,438.299988,13.613,39.215687,0,8823,0,255
926,1600.75,44,20,29.019608,87,3.125,3.125,30,33.333332,52.549019,20,36.07843,20,14.55,102,1.176471,45,27,572,438.299988,13.613,39.215687,0,8823,0,255
926,1600.75,44,20,29.019608,87,3.125,3.125,30,33.333332,50.980392,16.078432,31.764706,18.82353,15.23,102,0,45,27,571.799988,438.200012,13.632,39.215687,0,8823,0,255
926,1600.75,44,20,29.019608,87,3.125,3.125,30,33.333332,50.980392,16.078432,31.764706,18.82353,14.14,102,0,45,27,571.799988,438.200012,13.632,39.215687,0,8823,0,255
928,1590.5,45,18.82353,22.745098,87,-0.78125,3.125,23,33.333332,50.980392,16.078432,31.764706,18.82353,14.85,102,0,45,10,571.799988,438.200012,13.632,39.215687,0,8823,0,255
928,1590.5,45,18.82353,22.745098,87,-0.78125,3.125,23,32.941177,50.980392,16.078432,31.764706,18.82353,15.7,102,0,45,10,571,438.200012,13.632,30.588236,0,8823,0,255
928,1590.5,45,18.82353,22.745098,87,-0.78125,3.125,23,32.941177,50.980392,17.254902,33.333332,18.82353,15.69,102,0,45,10,571,437.700012,13.632,30.588236,0,8823,0,255
928,1590.5,45,18.82353,22.745098,87,-0.78125,6.25,25,32.941177,50.980392,17.254902,33.333332,18.82353,15.99,102,0,45,10,571,437.700012,13.632,30.588236,0,8823,0,255
929,1554.5,44,18.82353,22.745098,87,-0.78125,6.25,25,32.941177,50.980392,17.254902,33.333332,18.82353,15.16,102,0,45,8,571,437.700012,13.632,30.588236,0,8823,0,255
929,1554.5,44,18.82353,22.745098,87,-0.78125,6.25,25,32.156864,50.980392,17.254902,33.333332,18.82353,15.52,102,0.784314,45,8,569.700012,436.799988,13.632,38.039215,0,8823,0,255
929,1554.5,44,18.82353,22.745098,87,-0.78125,6.25,25,32.156864,51.764706,19.607843,35.686275,19.607843,14.55,102,0.784314,45,8,569.700012,436.799988,13.632,38.039215,0,8823,0,255
929,1555.25,43,19.607843,29.019608,87,3.125,0,30,32.156864,51.764706,19.607843,35.686275,19.607843,14.13,102,0.784314,45,26,569.700012,436.799988,13.632,38.039215,0,8823,0,255
931,1555.25,43,19.607843,29.019608,87,3.125,0,30,41.960785,51.764706,19.607843,35.686275,19.607843,14.17,102,0.784314,45,26,569.700012,436.799988,13.632,43.137257,0,8823,0,255
931,1555.25,43,19.607843,29.019608,87,3.125,0,30,41.960785,52.156864,20,36.07843,20,14.3,102,0.784314,45,26,568.299988,435.700012,13.632,43.137257,0,8823,0,255
